text,x,y
"If the UK government bans mass gatherings, how will shopping in a supermarket work?  Including staff, there must be at least 250 peeps in a big shop at any given time?  Does that count as a mass gathering

#Covid_19",13.013036,0.8812479
going to a supermarket is like joining a small gathering.. the whole neighborhood is food shopping #Covid_19,13.499735,0.4388502
"Hands are drying up up with frequency of HAND WASHING? Use this lotion which will sooth dry irritated skin. Has nourishing ingredients inc jojoba oil, vitamin e, collagen &amp; elastin which helps the skin remain smooth &amp; supple.
https://t.co/gcMqOR353B
#coronavirus #moisturise https://t.co/nLipYaQc2o",13.761006,-3.9407656
Good time for #African nations to build up #strategicpetroleumreserve as prices will be quite low and #COVID2019 is still controlling the markets! Its our #1 expenditure! @akin_adesina @afreximbank @SongweVera @LopesInsights @CyrilRamaphosa @MBuhari @PaulKagame @AlsisiOfficial,13.910085,3.3156111
More people at the grocery store than at the SAQ. That's a first for a Friday! #Covid_19 #pandemic #peoplearegoinginsane,13.594961,0.23764664
All these online retailers thats Im subscribed to are sending me multiple emails about Covid-19. Its starting to hit me that these stores in a week or even a month will be closing due to exposure of the corona virus. Stock up on FOOD and Hygiene is the most important thing!!!!,11.215291,2.633451
"H-E-B has been preparing for coronavirus for several months and we are in a strong position to keep replenishing our shelves. Customers should not panic, we have the ability to restock shelves and encourage our customers to remain calm.",13.258516,-1.3644828
"Setting up an old iMac as a RIP machine for my Canon printer- installing snow leopard from a CD like its 2009- simpler times, when your computer mouse had a cord and you could buy toliet paper at your local grocery store. #Covid_19 https://t.co/917J00Sr3h",14.127597,-2.463759
"BoC's Poloz Q&amp;A: Rate cuts help those renewing mortgages or w/adjustable rates. ""Quite important channels."" Lowers barrier to get into hsing market. Consumer, business confidence needs to be supported. Don't like negative rates but in tool kit. #Canada #coronavirus @anthonymace",13.480142,3.0816636
"@ANI It would be more better if the prices are fixed &amp; no single person shall do bulk buying or selling.
Rather it should be distributed through all govt Health Clinics, Shops, Hospitals &amp; Common Service centres, across India.
@PMOIndia 
@Mo",12.326824,4.2077494
@Blair_A_Nathan Was thinking- large companies might rethink maintaining campuses in expensive places with food and other perks,9.7040205,-0.5255958
Imagine your community being so poor they cant go and panic buy out a grocery store or pharmacy in fear of #coronavirus therefore you can buy the eggs and toilet paper you need for today. Bittersweet huh? #Covid_19 #CoronaOutbreak https://t.co/O0peQV01zs,12.327297,-0.6022353
"Different levels of fear and personal protection. Noticed this guy at grocery store today with full protective suit!
#Covid_19 https://t.co/hTMEhehdoU",13.049557,-0.15991649
"PUBLIC SERVICE ANNOUNCEMENT: Cannabis does not cure Coronavirus. No matter how much you smoke, eat, shove up your bum, it will not kill it. Be smart. Know your sources for reputable information. Cannabis may help with symptoms, and may even lessen the intensity of it, but no cure",10.979356,0.1413028
"Stop it. Covid-19 is nothing. If you freak out over it, your a bitch. While you stock up on toilet paper, I stock up on food, ammo, and water. Stupid ass.",12.540061,-2.3076174
"@x_edentheodorou Totally agree!! No rice or pasta in sainsbury this morning ?????
Head of a supermarket last night on BBCQT said there is enough food etc being supplied for everyone and the public atm dont need to panic buy. #thinkofeveryone #Covid_19",12.239015,-1.1430947
"Folks panic shopping for groceries right now amod #Covid_19 - take it from me, someone who has been in self isolation and very sick for the past week, the food you want when you're ill is not the food that's in your cart right now.",12.618001,-1.4360337
"In this COVID-19 time, the best bet for grocery shopping is online. There are many web stores that deliver to your doorstep. Here are some of the grocery delivery services in Qatar: https://t.co/eqPir3G4BH

#MarhabaQatar #QatarDestinationGuide #CoronavirusQatar #QatarCOVID19Watch https://t.co/CRSReslErz",10.4717045,0.31734475
#News cycles related to #coronavirus driving #consumer purchasing https://t.co/fog7onzlDe #Covid_19,12.71279,2.7991323
Think about how supermarket worker must feel knowing they have to serve hundreds a day and they will be the last thing to shut #Covid_19,13.324448,1.2803484
"I was enlightened on the issue of ""panic-buying"" by our school nurse in which she said we shouldn't call it that way as it is not all about fear but disaster preparedness. As Ormoc City heightens its alertness on COVID-19, she said its better to stock food and other necessary...",12.208011,-1.359193
Has there been any initiates to stock the supplies of NL food banks with the onset of Covid-19? Food security is an issue here on a good day. @foodfirstNL #nlpoli,9.947514,-0.717031
With schools closing in many places remember that there are a lot of children in America whose only breakfast lunch come from free school meals As you stock up consider getting a little extra to donate to a food bank I imagine the need will only increase now,9.776514,-0.13146919
Judging by supermarket shelves last months 'Be Kind' soon turned into 'fuck everyone else ' #Covid_19,13.914836,-0.35074094
"Shelf isolation... When you're the only item left in the supermarket. 
#coronavirus #Covid_19 #covid19 https://t.co/K3BbdIHJnV",13.370584,-1.3387407
"Just a thought, but ""brick &amp; mortar"" businesses were already struggling against the onslaught of Amazon and other online giants. Now, due to COVID-19 we might all be forced to do a majority of our shopping online. Might this be the final straw that breaks local retailers' backs?",10.0810175,3.47511
"@ksaputooo Hahaha.. you dont have to do that. Just leave an update here at @getmarkk via 
https://t.co/c73OThPiJd

LA community has picked up updating the stock availabilty status at stores like @Target @cvspharmacy @TraderJoesList #coronavirus #COV",10.324607,-1.8398418
"Me and my dad wanted to buy some bread at a grocery store what shall be not named, we arrived there and then no bread or anything. No sodas, no Lemons, no vegetables. The Online media is making us go crazy cause of the #coronavirus",11.381678,-1.1137403
"Wales moves to let online food orders be delivered 24 hours a day during #coronavirus emergency. @IainDale
https://t.co/15mGzEypYF",10.428462,0.7685319
"Id have never thought that in an apocalyptic crisis, the empty toilet paper aisle of my supermarket would become the new tourist attraction #Covid_19",14.19624,-2.2795327
"@cathymcmorris your constituents demand that you vote YES on the #familiesfirst #coronavirus bill. We need free testing, paid sick leave, Medicaid funds, family leave, extended unemployment insurance, and food security. Put Eastern Washingtonians above po",12.999158,2.3343673
"Remember Oregon Trail and having to rest and then stock up on food via hunting or general store hoarding?

Our future grandkids will play some VR game called The 405 and instead of Zeke getting malaria, Chloé has Covid-19 and has to do Amazon shopping.",10.050171,0.44537747
A tale of two food business sectors from my visits today: supermarket packed while small family-owned restaurant empty. We all need food. How about switching the dynamic and order some meals from your favorite locally owned restaurant? #shoplocal #Covid_19 https://t.co/mX1awl8f28,10.728692,-0.39126375
"I did not know the extend of scarcity reaction crisis until I went to a local Metro grocery store! I managed to fill a grocery shopping card probably for 1-2 months, but should watch it carefully! #war 
#Covid_19 #CoronavirusPandemic https://t.co/ObcvNsL2hw",12.29467,-1.042334
"Asian Flu, Avian Flu, SARS, CoVid-19- despite are stringent food practices, we continue to be plagued (literally) by poor hygiene practices. When will the rest of the world demand an end to their meat markets and such #coronavirus",11.70613,-0.6258128
"Saw a documentary on #ITV with @Rylan encouraging people to panic buy stuff in the supermarket.
There was an audience cheering it all on too!

Absolute carnage: Can certainly see where the mass hysteria is coming from.

#Covid_19",13.0910635,-0.7883113
"Does covid-19 seem like a promo code to get 19% off when online shopping or is that just me ?
#Quarantine",11.178179,3.4072068
"So if college students are so relaxed and calm about #Covid_19 , how come the grocery store shelf has no ramen???",13.668847,-0.83990794
@ByPatForde Also cheer for the wildly under appreciated #Costco/grocery store employee. I was blown away by the quality of their work yesterday in a very scary high stress environment. They really had their game faces on! #everydayheros #Covid_19 #CoronaO,13.908887,1.1502408
"Some calming reassurance and alignment from our governments would be welcome. We will get through this.

Vegetarians and vegans must think the carnivore's have gone mad. This supermarket was fully stocked yesterday #Covid_19 # https://t.co/jObd5TFOQr",11.442377,-1.3832198
?PSA? Counterfeit Currency  Surfaces Amidst #Coronavirus Pandemic!! This fake $5 bill was mixed in with the change I got back when I went to the grocery store today... #StayHealthy #StaySafe #StayWoke #Money #QuarantineAndChill #PanicBuying  #Covid_19 https://t.co/u9Y3oBXje7,13.279685,0.8000901
"Line at my Ralphs grocery store rn

#coronapocalypse #Covid_19 #CoronaAlert #groceries #COVID19 https://t.co/m8CvNXidr0",14.66649,-0.46654272
@realDonaldTrump  Shame on you. Shame on you for the lack of testing in real time that leaves us not knowing how many people are carrying this. Shame on you for the quiet uncertainty I just witnessed at the grocery store. Shame on you. #POSOTUS #Covid_19 ,12.960066,1.3216001
